sales,customer_id,customer_age,purchase_date,product,last_purchase_date,price,seller_id
5,4082,35,2024-07-26,Smartphone,2023-06-09,2594.83,145
65,3391,87,2023-06-20,Headphones,2023-05-07,769.22,133
40,4911,28,2023-05-23,Headphones,2022-03-15,2520.4,194
76,4615,49,2023-07-26,TV,2024-03-29,3794.53,167
56,2592,37,2024-04-07,Smartphone,2022-06-04,1523.49,114
36,1165,57,2024-05-23,TV,2023-06-03,3258.0,117
45,3747,25,2023-07-20,Smartphone,2023-01-10,1035.21,110
23,3389,52,2023-01-05,TV,2022-12-09,721.71,190
47,4553,86,2023-07-30,TV,2023-10-27,1833.12,118
31,2042,38,2023-01-29,Headphones,2022-02-13,1976.56,172
11,2651,41,2023-07-09,Headphones,2023-07-02,3817.0,124
10,4027,34,2023-07-07,Laptop,2022-06-14,2327.39,121
67,2207,35,2023-05-30,Laptop,2024-01-16,452.11,186
14,4853,29,2024-06-08,Headphones,2023-03-12,3188.3,161
80,1544,33,2024-01-01,Headphones,2023-03-23,2372.8,136
74,4081,21,2023-06-06,TV,2024-10-27,1691.63,109
93,4663,51,2023-03-21,Laptop,2023-03-20,4020.98,180
10,3239,63,2023-09-30,Headphones,2023-04-24,814.2,151
76,3367,48,2024-10-21,Smartphone,2022-02-06,4570.4,176
94,4773,42,2024-12-18,Smartphone,2022-04-08,1703.6,167
1,3627,41,2024-09-17,Laptop,2024-03-24,2331.66,195
5,3522,82,2024-06-01,Smartphone,2024-11-10,4649.7,127
20,4931,42,2023-08-20,TV,2023-04-13,3818.14,129
8,3684,45,2024-10-10,Laptop,2022-12-20,417.8,145
43,3474,53,2023-06-09,Headphones,2022-03-13,2912.57,139
76,4919,23,2023-12-10,Smartphone,2024-12-11,1586.3,120
1,4130,83,2023-10-16,TV,2024-10-20,2567.02,114
57,4507,84,2023-07-24,Headphones,2024-09-16,3727.7,102
64,1096,89,2023-11-01,Tablet,2023-04-05,2506.06,180
84,3543,65,2023-12-26,TV,2023-05-16,401.56,178
28,4858,87,2024-10-31,Smartphone,2023-12-18,2673.4,196
37,3708,84,2024-02-04,TV,2023-01-02,169.44,168
47,2301,65,2024-03-24,Tablet,2024-11-25,1774.63,107
76,4336,82,2023-04-16,Tablet,2023-08-30,2416.25,108
37,3056,61,2023-03-23,TV,2023-06-12,3241.13,189
49,1456,80,2023-12-08,Headphones,2024-09-25,2555.72,101
44,2818,63,2024-02-25,Headphones,2024-01-19,802.14,136
56,1272,36,2023-02-18,Tablet,2023-08-25,4664.48,199
28,3987,81,2023-07-25,Laptop,2023-09-12,3268.98,111
79,4884,88,2023-08-06,Laptop,2022-09-12,1618.99,118
6,2031,67,2024-11-06,Headphones,2024-07-18,4831.4,126
61,1207,80,2024-03-11,Laptop,2023-11-08,4418.76,123
20,2937,58,2023-11-18,Headphones,2024-04-15,760.28,165
78,2660,24,2023-08-19,Smartphone,2023-10-31,3294.37,115
2,2146,26,2024-12-11,Headphones,2024-11-20,2822.34,101
73,2056,21,2024-05-01,Smartphone,2023-08-24,1004.4,120
37,2536,66,2024-03-04,Tablet,2023-05-01,1205.7,109
20,1203,23,2024-12-26,Laptop,2022-09-16,2840.68,157
26,3565,38,2023-10-11,Tablet,2022-09-10,1640.38,116
29,2832,32,2024-04-30,TV,2023-05-09,4182.42,175
1,3564,84,2023-10-03,TV,2024-02-29,533.81,106
35,1442,83,2024-03-08,Tablet,2022-12-02,4574.45,172
70,4663,73,2023-07-04,Headphones,2022-02-22,4210.74,145
59,4857,85,2024-12-22,Headphones,2023-11-18,3706.19,149
69,1688,49,2024-09-24,Laptop,2024-12-01,1349.71,109
33,3897,83,2023-08-04,Tablet,2022-07-29,3589.04,115
51,1832,46,2023-04-07,TV,2024-12-01,2221.91,100
78,3386,83,2023-04-29,Tablet,2024-10-09,3187.1,108
12,2461,51,2023-12-31,Tablet,2023-11-13,1597.14,112
20,4516,44,2024-02-07,Laptop,2024-06-12,4187.5,160
53,2159,77,2024-09-09,Headphones,2022-12-03,250.85,147
88,1386,56,2024-02-01,TV,2023-12-17,3472.73,115
43,3041,61,2024-04-02,Laptop,2024-04-28,4151.72,197
98,4096,53,2023-11-14,TV,2023-11-06,3249.82,140
89,3553,36,2024-01-17,TV,2022-04-15,1000.36,129
50,2348,62,2023-05-22,Headphones,2023-12-04,1460.65,176
29,2718,38,2024-04-01,Headphones,2022-01-06,2598.78,171
57,1679,40,2024-05-15,Laptop,2024-03-10,1680.77,154
39,4409,44,2023-11-19,Smartphone,2024-12-02,74.34,110
95,1689,89,2023-09-25,Laptop,2023-10-15,251.36,151
56,3932,36,2024-05-01,Laptop,2023-07-05,3850.45,194
43,4166,58,2024-11-09,Smartphone,2024-07-30,464.35,174
50,2568,43,2023-06-09,TV,2023-11-05,4643.71,147
23,3670,45,2023-01-14,Tablet,2024-07-16,2241.55,106
44,2169,81,2024-12-05,Smartphone,2022-11-20,3803.02,153
38,1892,85,2023-06-04,Tablet,2023-09-08,671.25,100
84,1952,68,2023-04-11,TV,2024-01-27,4636.21,186
23,2254,65,2024-07-25,Smartphone,2024-12-24,217.35,131
45,1783,27,2023-02-12,Headphones,2022-07-20,258.58,161
52,3046,56,2023-07-12,Laptop,2022-08-30,320.2,114
80,2871,36,2023-11-07,Smartphone,2024-10-27,561.87,181
50,1494,81,2024-09-12,Smartphone,2022-01-03,2459.82,191
8,4109,36,2024-08-27,TV,2024-05-03,3951.97,160
85,4496,79,2024-12-28,Headphones,2024-08-25,1460.49,177
1,4718,30,2024-04-09,Smartphone,2024-08-22,3741.6,176
8,4917,42,2023-06-12,Headphones,2022-11-01,3881.6,155
29,1746,59,2023-12-17,Tablet,2022-11-10,4545.97,133
96,3484,56,2023-08-22,Smartphone,2023-04-23,789.29,119
5,2854,47,2024-02-07,Headphones,2024-03-06,720.9,123
86,4439,22,2023-12-17,Laptop,2024-06-01,654.37,127
47,3392,35,2023-06-16,TV,2023-05-13,1828.59,110
34,4231,38,2023-05-28,Headphones,2022-03-12,2472.59,191
65,3597,67,2023-01-28,TV,2024-11-02,2334.97,185
55,4733,23,2023-09-16,Smartphone,2023-02-10,1322.39,129
90,4983,67,2024-08-20,Smartphone,2024-11-11,3128.8,137
43,3867,83,2024-09-11,Tablet,2024-06-13,1724.45,180
74,3588,18,2024-03-17,TV,2022-01-31,1862.11,185
30,3191,74,2024-09-20,Laptop,2024-12-21,572.37,100
82,3635,47,2024-06-10,Laptop,2022-06-11,2981.55,183
17,1656,75,2023-07-30,Headphones,2023-07-18,3293.64,168
26,4812,69,2024-06-26,Laptop,2022-06-07,3801.85,132
8,4647,54,2024-03-20,TV,2022-01-13,4524.85,164
47,2882,65,2024-03-28,Smartphone,2024-01-04,3841.72,143
76,3392,18,2024-11-27,TV,2024-01-23,1216.93,163
91,4340,36,2024-02-08,TV,2022-11-05,1216.49,108
72,4911,63,2023-03-07,Smartphone,2022-05-28,4579.68,131
89,3743,84,2024-02-09,TV,2024-10-17,3961.16,153
46,2796,19,2024-07-28,Laptop,2024-12-14,3922.12,125
68,1267,73,2024-03-10,Headphones,2024-07-15,3612.58,161
33,3216,34,2023-08-16,Headphones,2023-07-25,1372.65,141
1,4842,39,2024-04-20,TV,2023-10-30,4244.68,147
19,2762,44,2024-04-12,Smartphone,2023-11-23,757.28,105
31,3080,72,2023-04-11,Tablet,2023-05-25,1782.59,129
80,1376,49,2024-02-27,TV,2023-08-09,1765.05,122
14,4285,77,2023-12-22,TV,2024-07-25,2822.65,188
53,2585,45,2023-05-19,Tablet,2022-02-14,2344.05,124
48,2463,45,2024-09-22,Headphones,2022-03-27,2326.05,112
69,4563,42,2024-07-22,Headphones,2022-09-21,2790.18,124
90,3440,43,2023-05-11,Tablet,2024-10-04,2106.32,116
62,1488,88,2024-07-02,Smartphone,2022-08-04,1287.42,126
92,1721,34,2024-04-12,TV,2022-08-19,3337.4,110
66,1945,24,2024-04-24,Laptop,2023-10-16,3963.64,105
64,4100,73,2023-04-21,Headphones,2023-12-03,2421.03,178
70,3086,81,2023-06-02,Headphones,2023-12-08,3264.94,136
63,4930,37,2023-08-30,Headphones,2023-05-28,2700.05,195
73,2635,55,2024-12-20,Smartphone,2022-11-01,342.03,187
33,4244,75,2024-11-12,Tablet,2022-12-17,2144.27,174
41,2040,33,2023-10-06,Smartphone,2024-03-13,98.77,192
89,4127,68,2023-12-29,Headphones,2023-03-27,3326.3,171
48,3273,44,2024-09-16,TV,2024-07-21,2565.4,136
13,4629,68,2024-02-12,Headphones,2024-11-27,677.82,173
73,3114,33,2023-06-24,TV,2024-06-20,2733.85,158
77,4268,77,2024-08-23,TV,2024-02-01,4497.21,109
31,2677,57,2023-05-15,Headphones,2024-01-03,1735.43,100
75,3882,84,2024-05-20,Headphones,2022-03-04,4912.73,151
68,4094,19,2023-10-21,TV,2023-05-20,4798.93,186
98,1998,65,2024-05-09,Smartphone,2024-08-02,3937.28,117
4,4677,69,2024-02-23,Smartphone,2022-09-22,4078.31,186
19,2777,41,2023-07-25,Smartphone,2023-06-19,2082.2,104
70,3284,19,2023-11-14,Laptop,2024-08-03,2042.58,194
98,1956,82,2023-03-14,TV,2023-05-10,4774.27,183
82,3966,37,2023-09-16,Laptop,2024-06-21,1862.67,192
13,4994,51,2023-12-24,Laptop,2024-02-03,529.52,147
23,2589,58,2023-05-28,TV,2024-05-04,805.87,132
83,2161,58,2023-08-13,Laptop,2022-11-27,3566.47,156
75,3520,40,2023-04-15,TV,2024-06-22,1945.76,195
1,2868,55,2024-07-09,Tablet,2022-10-19,1036.75,124
88,4855,61,2023-12-22,Tablet,2023-03-02,4078.24,143
54,1552,84,2024-06-21,TV,2022-10-22,2468.93,190
71,2633,79,2023-09-18,TV,2024-04-12,2859.82,186
89,1694,29,2024-07-24,TV,2023-05-15,812.05,165
85,4711,47,2024-07-26,Smartphone,2024-04-24,1004.13,167
15,4300,82,2023-03-11,TV,2023-10-15,672.99,124
65,1316,58,2024-03-22,Headphones,2024-11-26,2596.99,144
76,3645,37,2024-03-22,Tablet,2023-09-26,3889.5,122
71,1767,23,2023-09-14,Tablet,2024-01-20,3674.81,199
15,4792,21,2024-09-28,TV,2023-01-31,1343.09,140
21,4798,27,2024-06-14,Tablet,2024-11-11,4265.17,186
19,3933,68,2023-04-29,TV,2023-05-10,573.02,132
60,4683,55,2023-03-07,TV,2024-07-14,614.55,127
93,3608,18,2023-09-02,Tablet,2024-08-07,4254.06,107
89,4272,25,2023-02-26,Tablet,2024-11-04,1259.88,196
33,2971,80,2023-02-13,Headphones,2024-11-19,3555.17,128
49,3305,50,2024-06-07,Laptop,2024-11-18,94.94,155
96,2503,32,2024-02-28,Headphones,2022-06-09,513.33,114
35,4959,48,2024-06-19,Headphones,2023-11-01,3065.98,114
44,4249,38,2024-01-30,Tablet,2023-09-12,952.96,136
90,3804,20,2024-03-25,Headphones,2023-09-19,189.66,118
11,1122,83,2023-09-14,Tablet,2022-09-29,2361.39,158
99,3389,52,2023-12-27,Smartphone,2023-02-24,1686.08,150
72,4242,58,2024-08-28,TV,2024-04-29,4021.17,184
78,2868,76,2024-01-15,Laptop,2023-05-04,4103.2,134
74,2671,33,2024-03-18,Smartphone,2022-06-25,3091.39,189
66,2082,73,2024-06-17,TV,2024-03-06,1500.52,191
46,2728,62,2024-04-18,TV,2024-02-01,2335.05,185
9,4536,76,2023-06-06,Laptop,2023-04-12,3526.17,135
3,4851,67,2023-03-30,Headphones,2023-03-16,393.08,152
85,3307,29,2023-07-21,TV,2024-12-15,1695.86,179
26,4444,29,2024-04-06,Laptop,2022-09-30,4120.73,111
72,2996,50,2024-04-25,Tablet,2023-12-03,2059.84,127
48,3142,66,2024-12-09,TV,2024-11-10,3142.11,170
66,2148,38,2024-07-10,TV,2022-06-14,526.86,132
70,3088,77,2024-03-29,Headphones,2024-06-01,3896.38,187
28,2914,69,2024-04-14,Headphones,2024-09-18,547.3,174
93,1253,71,2024-01-15,Tablet,2024-08-13,4314.55,178
26,1006,56,2024-02-05,TV,2024-06-03,577.68,182
25,4542,66,2023-03-20,Headphones,2022-07-07,4459.92,154
12,3775,81,2024-07-04,Laptop,2022-07-27,1850.66,178
5,4582,43,2024-01-21,TV,2022-03-15,3141.43,172
98,4652,88,2024-10-28,Laptop,2023-11-05,4240.43,176
48,3116,24,2024-10-22,Smartphone,2023-11-04,100.7,149
37,4152,89,2023-12-09,Tablet,2023-05-05,1365.18,128
79,1541,79,2024-03-20,Headphones,2023-07-26,4546.27,157
44,4656,41,2023-02-21,Smartphone,2024-11-15,1971.47,125
15,4333,57,2023-09-08,Headphones,2024-05-23,3546.56,122
43,1088,64,2024-10-20,Smartphone,2023-05-30,743.06,116
48,2938,25,2023-11-25,Headphones,2022-10-07,3407.94,104
87,4279,71,2024-05-08,Tablet,2024-03-28,412.15,158
70,1212,26,2023-12-16,TV,2024-07-27,3600.76,115
46,3881,20,2024-04-03,Laptop,2024-01-30,1652.83,193
43,1265,71,2024-05-12,Smartphone,2023-07-10,2355.95,120
21,3959,38,2023-05-05,Laptop,2024-11-22,872.99,104
23,3340,65,2023-07-23,Laptop,2022-10-18,3157.85,157
80,2230,64,2024-10-04,Headphones,2024-02-24,1720.96,125
47,3380,85,2023-01-21,TV,2024-04-05,1947.71,142
15,4148,80,2024-08-12,Headphones,2024-12-02,3278.35,193
25,4359,33,2024-07-16,Laptop,2024-08-28,935.37,158
36,2004,22,2023-12-28,Tablet,2024-01-12,4267.44,185
75,3094,28,2023-12-27,TV,2022-03-24,3709.47,157
51,1621,46,2023-04-26,TV,2023-10-04,2909.76,101
15,4271,87,2023-02-24,Laptop,2022-03-24,685.25,143
68,1426,65,2023-10-19,Headphones,2023-10-10,3451.19,175
21,1209,32,2023-02-20,Tablet,2023-09-11,139.59,190
13,1887,51,2023-09-11,Smartphone,2022-05-31,4031.76,125
86,2443,77,2024-05-06,Headphones,2024-08-01,1553.8,143
19,1153,79,2024-07-26,TV,2024-05-09,630.2,188
34,4593,19,2023-08-13,Headphones,2022-11-15,864.22,118
78,1414,36,2024-04-13,Smartphone,2024-11-26,4817.52,148
68,4424,66,2023-04-13,Tablet,2022-04-25,3880.46,190
52,2180,45,2023-02-17,Tablet,2023-12-06,1227.47,180
27,2284,65,2023-12-08,Smartphone,2023-12-27,4819.16,156
29,4148,54,2023-08-21,Smartphone,2024-06-05,743.58,105
28,1768,66,2024-08-04,Laptop,2024-02-17,3680.96,122
35,1982,65,2024-07-12,TV,2024-03-20,3300.86,181
8,2511,46,2023-08-16,Laptop,2022-06-03,4116.31,142
16,4202,77,2024-06-05,Headphones,2022-09-10,1939.41,143
36,1578,46,2024-11-27,Smartphone,2023-05-17,2039.09,165
30,4526,75,2024-08-14,Laptop,2023-03-24,3141.61,144
18,3787,65,2023-01-13,TV,2024-07-18,2021.12,118
2,3210,40,2024-05-13,TV,2024-04-04,254.69,103
49,2038,44,2024-03-20,Smartphone,2024-05-03,3662.05,196
77,4303,24,2023-12-06,Laptop,2023-05-22,3222.68,197
4,3242,66,2023-11-20,Tablet,2022-05-12,2147.38,195
90,4932,71,2024-08-18,Smartphone,2022-12-17,1549.01,156
89,1541,85,2024-08-20,Headphones,2024-03-28,1637.59,181
94,1358,59,2023-06-06,Laptop,2022-05-06,3718.09,108
75,1849,76,2024-10-17,Laptop,2024-04-14,3659.35,147
7,4402,61,2024-07-28,Smartphone,2024-06-14,4103.65,135
95,1426,43,2024-03-06,Laptop,2024-08-12,3822.79,166
74,3544,40,2024-07-08,Laptop,2023-04-07,3801.82,117
39,3875,25,2024-02-11,Headphones,2023-09-17,1296.28,139
13,1485,70,2023-06-07,Headphones,2022-04-15,552.98,188
31,2831,31,2023-07-04,Tablet,2022-03-04,3820.67,165
71,2472,88,2024-05-05,Headphones,2024-08-20,538.16,164
63,2436,24,2024-06-19,Tablet,2024-01-21,4911.45,187
56,1329,26,2023-12-23,Headphones,2022-01-26,4381.69,123
42,2755,20,2024-12-17,Tablet,2022-01-01,2690.63,152
61,3936,34,2023-12-28,Headphones,2022-04-04,1793.31,141
42,4038,61,2023-08-12,Headphones,2024-06-01,2657.87,152
56,2170,63,2024-09-04,Smartphone,2023-03-28,3684.79,161
36,1258,75,2023-07-23,Headphones,2024-11-01,3793.83,161
84,3339,45,2023-01-08,Tablet,2022-10-25,414.65,167
68,4882,31,2024-04-16,Smartphone,2022-09-11,4034.03,134
7,1142,26,2023-06-21,Tablet,2022-07-28,3225.41,198
54,3016,43,2024-12-20,Headphones,2024-06-25,250.87,156
1,3794,19,2023-04-06,Headphones,2022-10-11,1600.15,160
44,1626,51,2024-11-04,Tablet,2022-12-16,2577.67,111
45,2388,36,2024-08-30,Laptop,2022-07-03,982.83,148
47,1089,56,2023-11-02,Smartphone,2022-07-31,818.44,186
13,1719,30,2024-10-18,Smartphone,2022-06-16,120.69,121
22,4235,22,2023-09-15,Headphones,2024-05-24,4562.18,189
21,1480,67,2024-04-18,Smartphone,2023-02-11,327.73,167
86,3131,40,2023-10-27,Tablet,2023-03-14,1861.76,170
92,2100,46,2024-04-09,Headphones,2023-02-09,1068.57,122
9,1672,89,2024-09-05,Smartphone,2022-10-02,3718.11,194
26,1516,43,2024-11-19,TV,2023-07-16,3550.56,106
9,3532,74,2023-11-24,Smartphone,2022-04-22,4040.8,121
15,2613,18,2023-04-20,Tablet,2024-03-02,3103.2,139
10,4674,45,2024-12-10,Smartphone,2022-10-29,2978.68,118
88,4670,79,2023-05-09,Laptop,2022-05-16,2065.2,152
42,1781,64,2023-05-17,Laptop,2022-11-29,3199.98,129
72,3151,76,2024-06-22,Headphones,2024-10-23,620.27,125
24,4523,48,2024-10-10,Laptop,2022-03-18,3438.34,140
80,4558,87,2023-06-13,Tablet,2022-07-04,564.29,121
49,3035,66,2023-12-15,TV,2023-07-24,4315.61,160
26,3386,22,2024-04-07,TV,2024-11-10,2553.13,172
91,1686,48,2024-10-04,Headphones,2024-08-10,2675.27,145
37,2589,54,2024-05-18,Headphones,2022-10-26,2945.05,157
68,1899,32,2023-05-31,Laptop,2023-04-17,3891.46,128
50,2501,69,2023-09-03,Tablet,2023-02-14,2418.43,195
24,4794,86,2023-04-20,Laptop,2023-11-18,2166.56,152
19,3654,28,2024-08-07,Tablet,2022-06-14,1477.25,117
60,1222,60,2023-10-02,Tablet,2023-10-20,683.79,130
39,4080,87,2023-03-08,TV,2022-06-13,992.2,131
74,2076,40,2023-02-19,Tablet,2022-04-14,52.61,108
89,2100,57,2024-05-29,Smartphone,2023-08-19,4353.64,193
18,2741,80,2023-08-14,Tablet,2022-04-30,3836.54,136
19,1502,19,2024-07-31,TV,2022-09-16,1132.48,195
36,2339,64,2024-05-20,Laptop,2022-12-30,61.83,107
74,4885,47,2023-06-04,Tablet,2023-01-04,2485.98,123
97,3869,33,2024-04-24,Smartphone,2024-08-15,2092.24,167
55,4913,76,2023-04-21,Headphones,2023-01-29,3891.23,151
69,1623,64,2024-04-27,Laptop,2023-06-14,2044.33,145
47,2886,47,2023-10-01,Headphones,2022-05-15,4327.36,116
49,3212,26,2023-06-04,Smartphone,2022-02-14,524.4,120
99,4350,82,2024-10-12,TV,2023-09-16,1861.0,147
98,2050,76,2023-06-16,TV,2024-07-13,4673.01,108
33,2093,81,2023-01-19,Laptop,2023-08-18,108.06,168
21,4289,25,2023-12-11,Tablet,2024-02-05,1984.41,104
81,2985,69,2024-07-22,Tablet,2022-10-20,1335.53,193
22,2388,35,2023-10-21,Headphones,2023-06-20,2682.71,105
48,4772,75,2024-10-06,TV,2023-09-26,1429.9,171
37,4916,66,2024-04-06,Tablet,2023-04-11,4356.04,147
15,2329,49,2023-12-04,Tablet,2022-02-18,4688.83,145
35,2147,65,2024-03-27,TV,2023-10-23,4253.21,196
92,1018,62,2023-12-10,TV,2023-04-04,2022.91,178
71,2280,71,2024-12-17,Smartphone,2023-11-28,4950.17,172
32,4367,63,2024-09-22,Headphones,2024-02-01,3688.43,162
11,4999,48,2023-03-26,TV,2023-03-01,1810.26,102
10,2045,54,2024-11-27,Smartphone,2024-01-25,513.78,130
73,4951,33,2024-10-21,TV,2024-05-26,3351.88,106
78,1988,63,2024-01-24,Laptop,2023-10-23,3656.41,115
77,3497,63,2023-08-15,Laptop,2022-03-09,656.17,191
57,3599,78,2023-10-13,Laptop,2023-05-24,2771.19,198
25,2573,63,2023-10-11,TV,2024-01-06,4936.09,114
2,2071,68,2024-11-23,Tablet,2022-07-29,1664.9,106
64,3742,79,2023-04-19,Tablet,2023-12-05,1544.38,198
35,3634,52,2023-05-15,Laptop,2022-05-04,4521.35,194
7,3768,59,2023-10-18,Headphones,2024-03-06,631.21,137
85,2206,62,2024-09-06,Smartphone,2022-10-19,4670.96,107
18,2458,85,2024-12-13,Laptop,2023-02-25,3908.46,155
67,3154,64,2024-05-22,Smartphone,2024-03-22,1984.66,179
42,2211,47,2024-09-20,Smartphone,2022-02-19,463.56,197
39,1775,41,2023-01-29,Laptop,2022-07-02,144.91,100
41,4157,83,2024-01-29,Tablet,2022-09-04,1910.36,118
75,2859,60,2023-01-27,Headphones,2023-10-12,3541.5,177
24,2866,51,2024-04-11,Laptop,2023-07-04,2463.27,118
60,4527,40,2023-01-13,Smartphone,2023-07-15,3706.33,186
46,2160,78,2024-07-07,TV,2022-03-13,3369.33,103
19,2881,54,2024-03-20,TV,2024-02-09,2885.89,163
68,3945,30,2023-08-12,Smartphone,2023-07-10,4839.12,197
90,3383,88,2024-04-07,Laptop,2023-05-19,3655.5,101
42,3654,24,2023-01-21,Tablet,2023-09-20,4577.34,175
32,3885,59,2024-01-22,Laptop,2023-10-23,1248.69,122
39,2780,55,2024-10-09,Headphones,2023-05-23,3582.52,155
36,4540,69,2023-11-22,TV,2024-12-30,3009.12,181
97,1601,61,2024-04-11,Smartphone,2022-06-10,4625.27,195
36,2594,81,2024-10-18,Tablet,2022-05-07,2576.74,150
3,3450,30,2024-06-05,Laptop,2023-05-05,1434.22,180
73,1539,45,2023-08-13,Headphones,2022-08-27,1954.95,130
8,2095,18,2024-10-14,Laptop,2022-06-25,1133.21,157
97,2805,60,2024-04-19,Headphones,2022-07-29,1138.87,135
70,1023,59,2024-09-09,Laptop,2022-12-25,2378.59,189
41,1623,67,2024-12-06,Tablet,2023-09-26,4468.22,111
68,2835,77,2024-04-02,Tablet,2024-11-22,999.75,134
13,4556,18,2024-10-01,Smartphone,2023-05-16,1474.96,179
49,2079,68,2023-08-01,Tablet,2022-11-08,4272.29,103
60,1985,33,2024-10-24,Headphones,2022-04-21,1729.32,127
2,1222,56,2024-04-25,Smartphone,2023-06-04,4813.95,132
60,4703,32,2023-06-29,Tablet,2024-11-18,1381.16,173
5,1178,50,2024-06-21,TV,2024-04-29,2238.61,130
44,3847,70,2024-06-10,Headphones,2024-07-21,523.27,177
27,3481,34,2023-01-22,Smartphone,2023-02-12,4961.27,104
32,2960,23,2023-12-11,Headphones,2023-09-16,4456.2,109
21,2473,48,2024-07-30,Smartphone,2023-12-20,4096.93,124
8,1792,86,2023-01-21,Headphones,2023-07-06,828.85,140
72,1883,57,2024-02-12,TV,2024-02-19,4848.32,116
50,3539,47,2024-05-01,Tablet,2022-11-16,4649.3,160
67,2212,86,2024-06-11,Laptop,2024-12-05,2206.57,183
44,2601,24,2024-02-20,Laptop,2023-10-29,3424.1,159
58,1809,30,2023-09-29,Laptop,2023-09-20,4962.67,132
3,1960,21,2023-07-24,Smartphone,2024-11-26,2078.24,108
86,1419,67,2023-10-25,Tablet,2022-03-17,609.58,149
70,4320,20,2024-11-02,Smartphone,2023-09-02,4345.51,130
2,4659,29,2024-07-06,Smartphone,2023-04-24,2408.6,104
87,3696,82,2023-04-18,Smartphone,2023-08-11,4935.5,145
44,2187,44,2024-09-28,Smartphone,2023-08-16,2776.92,192
2,4816,67,2023-06-01,Tablet,2022-12-30,195.91,103
81,2278,34,2023-01-13,Laptop,2022-11-05,2484.05,130
35,3523,89,2024-12-15,Headphones,2024-12-22,3604.41,103
98,4877,49,2023-03-20,Smartphone,2022-09-24,178.85,117
87,2440,68,2024-07-07,Tablet,2022-02-02,2096.57,181
30,3217,34,2023-06-18,TV,2022-02-09,820.02,133
8,2340,51,2023-09-06,Headphones,2023-11-17,3233.33,147
22,3221,52,2023-05-01,Smartphone,2022-09-17,4788.86,162
44,3517,41,2024-01-22,Smartphone,2024-01-06,3141.7,113
58,3392,71,2024-03-14,Headphones,2022-09-24,3489.64,189
36,3492,35,2023-09-29,Headphones,2023-10-29,2012.99,186
69,2041,67,2023-10-27,Smartphone,2023-10-01,2837.55,132
77,2093,63,2024-12-21,Tablet,2024-10-25,2742.1,180
93,2361,65,2024-04-17,TV,2024-10-17,3810.05,141
31,3675,50,2023-06-07,Tablet,2023-03-22,4291.71,131
47,1591,44,2024-09-24,Laptop,2022-10-15,3331.29,198
55,1526,18,2023-08-15,Laptop,2024-12-17,4900.05,142
80,4759,76,2024-02-25,Laptop,2024-03-04,4150.03,156
62,3503,27,2023-01-24,Smartphone,2024-02-14,667.0,193
30,2292,42,2024-06-21,TV,2022-10-04,2562.0,114
55,2654,74,2024-07-23,TV,2024-08-20,4521.02,149
16,1810,83,2024-09-29,Smartphone,2024-01-06,4722.48,170
12,1187,32,2024-06-23,Smartphone,2024-01-06,1932.02,162
17,4068,45,2023-05-08,Smartphone,2022-04-24,3642.24,169
16,2592,30,2023-04-04,TV,2024-02-11,2082.2,108
12,3758,31,2024-12-03,Smartphone,2022-06-06,662.12,112
8,1528,83,2024-02-25,Headphones,2024-10-09,4428.83,117
84,1433,51,2023-09-29,Headphones,2022-09-12,4663.17,134
3,3335,42,2024-04-28,Headphones,2024-11-20,2548.52,100
16,2941,71,2023-01-05,Smartphone,2022-04-18,140.62,187
30,4638,29,2023-06-06,Headphones,2022-10-09,4089.38,135
23,3546,26,2023-02-21,Smartphone,2023-09-13,2410.95,179
92,4512,48,2023-08-31,Headphones,2023-01-25,421.39,181
5,2804,70,2024-10-24,Smartphone,2023-06-13,987.49,166
84,1302,60,2024-02-24,Tablet,2024-05-27,802.99,145
65,1086,55,2024-02-29,Laptop,2023-03-30,3447.08,136
30,3877,59,2023-03-21,Tablet,2023-05-24,1532.08,171
21,1437,89,2024-11-25,Laptop,2022-04-06,682.07,181
84,3588,65,2023-12-20,Laptop,2022-07-21,4592.36,128
70,2045,84,2024-09-10,Headphones,2024-11-26,4784.83,190
22,1832,83,2024-10-27,Laptop,2022-04-01,735.95,143
82,1796,33,2023-10-20,Laptop,2022-08-21,1189.67,192
72,1559,33,2024-12-17,Tablet,2023-10-21,2981.0,167
32,4588,48,2023-04-26,Laptop,2024-10-07,795.01,175
33,1761,75,2024-06-12,Smartphone,2024-03-19,835.03,176
16,2698,45,2024-04-24,Smartphone,2024-06-30,1716.05,113
76,4574,21,2023-10-15,Headphones,2022-09-10,4748.39,177
38,4785,27,2024-10-29,Tablet,2023-12-25,4814.09,150
98,3514,68,2024-04-21,TV,2023-03-17,4216.85,173
14,2124,35,2023-01-25,Tablet,2024-09-22,3493.78,185
36,4654,64,2024-03-06,TV,2022-03-05,3617.33,108
97,3722,49,2023-10-05,Laptop,2022-01-05,2374.39,187
23,1684,47,2023-11-13,TV,2022-03-13,2674.27,180
66,2164,53,2024-09-29,Laptop,2023-09-09,3190.54,187
85,1137,26,2023-12-24,Tablet,2022-11-26,3669.87,168
2,1577,53,2023-10-03,Tablet,2022-12-15,529.39,133
91,1709,46,2024-11-20,Headphones,2022-12-31,1163.19,164
73,4911,33,2023-12-10,Headphones,2024-03-01,4816.57,126
65,1227,38,2024-03-06,Laptop,2023-02-20,1708.95,139
75,3328,81,2024-07-12,Laptop,2023-09-17,1378.95,107
67,3731,83,2024-12-12,Smartphone,2023-05-22,2138.46,105
